,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[76.0, 77.0]","[8.8879, 19.5721]","[9.3871, 16.7713]","[10.1952, 14.6786]","[8.9421, 16.2395]","[9.6514, 16.9999]","[7.8982, 20.4114]","[8.8452, 20.6356]","[10.7556, 19.4435]","[10.0486, 20.8031]","[9.3308, 22.1642]","[11.8341, 19.7743]","[11.4543, 19.1279]"
"[77.0, 78.0]","[9.0647, 19.5222]","[9.481, 16.7305]","[10.2099, 14.6222]","[8.5654, 16.5553]","[9.73, 16.928]","[8.3021, 20.0859]","[8.9003, 20.6443]","[10.8578, 19.3021]","[10.3389, 20.3743]","[9.5367, 21.8219]","[11.5091, 20.0723]","[11.8971, 18.7805]"
"[78.0, 79.0]","[9.2496, 19.3932]","[9.5728, 16.7293]","[10.3187, 14.6442]","[9.2084, 16.0406]","[9.7526, 16.9655]","[8.2722, 20.0732]","[8.9305, 20.4996]","[10.9519, 19.0952]","[10.5983, 20.0638]","[9.4245, 21.9509]","[11.8729, 19.7572]","[11.9966, 18.7303]"
"[79.0, 80.0]","[9.3794, 19.3923]","[9.7113, 16.6932]","[10.366, 14.6201]","[8.9594, 16.2557]","[9.8388, 16.848]","[8.1191, 20.2252]","[9.0969, 20.3279]","[11.0472, 18.9354]","[10.6019, 19.9285]","[9.7395, 21.5005]","[11.8119, 19.766]","[12.0941, 18.697]"
"[80.0, 81.0]","[9.2633, 19.3598]","[9.7562, 16.6149]","[10.4317, 14.6167]","[9.0313, 16.2561]","[9.8866, 16.8153]","[8.2183, 20.0942]","[9.146, 20.2633]","[11.1279, 18.8929]","[10.3769, 20.2065]","[9.4069, 21.8178]","[11.8887, 19.562]","[11.8958, 18.7044]"
"[81.0, 82.0]","[9.3315, 19.3843]","[9.809, 16.6547]","[10.5027, 14.6155]","[9.3347, 15.9886]","[9.9492, 16.75]","[8.2866, 19.9832]","[9.2552, 20.0758]","[11.2315, 18.6912]","[10.433, 20.0615]","[9.966, 21.21]","[11.9087, 19.5516]","[12.1282, 18.5353]"
"[82.0, 83.0]","[9.5456, 19.174]","[9.9367, 16.5915]","[10.5851, 14.6031]","[9.386, 15.961]","[9.9828, 16.691]","[8.3853, 19.8503]","[9.3516, 19.9739]","[11.2079, 18.7323]","[10.6188, 19.8731]","[9.9138, 21.2077]","[11.951, 19.4206]","[12.1647, 18.4334]"
"[83.0, 84.0]","[9.6443, 19.14]","[10.0128, 16.5949]","[10.6506, 14.5867]","[9.5558, 15.7889]","[10.0074, 16.6212]","[8.3384, 19.8303]","[9.3528, 19.8953]","[11.1589, 18.6909]","[10.8488, 19.5404]","[10.0199, 21.0059]","[11.949, 19.3678]","[12.1243, 18.4834]"
"[84.0, 85.0]","[9.5454, 19.2421]","[10.0213, 16.6273]","[10.7303, 14.5802]","[9.6239, 15.7955]","[9.9976, 16.6771]","[8.3526, 19.8281]","[9.5081, 19.7381]","[11.4991, 18.358]","[10.2777, 20.1314]","[10.0855, 20.9564]","[11.9722, 19.3424]","[12.2526, 18.3422]"
"[85.0, 86.0]","[9.6267, 19.2355]","[10.1283, 16.589]","[10.769, 14.5813]","[9.6853, 15.7427]","[10.0368, 16.623]","[8.4572, 19.6886]","[9.5322, 19.6552]","[11.5291, 18.246]","[10.5673, 19.7542]","[10.1306, 20.8499]","[11.9982, 19.3076]","[12.4737, 18.1667]"
"[86.0, 87.0]","[9.6436, 19.2523]","[10.1829, 16.5798]","[10.829, 14.5554]","[9.7679, 15.6871]","[10.1235, 16.5704]","[8.4365, 19.7459]","[9.6872, 19.5099]","[11.5584, 18.1695]","[10.8241, 19.3949]","[9.795, 21.0688]","[12.0003, 19.2271]","[12.4706, 18.1553]"
"[87.0, 88.0]","[9.6594, 19.2648]","[10.302, 16.5474]","[10.8966, 14.5796]","[9.827, 15.6585]","[10.0116, 16.6287]","[8.4461, 19.6376]","[9.6924, 19.424]","[11.4461, 18.2499]","[10.8022, 19.4123]","[10.1943, 20.6515]","[12.0146, 19.1716]","[12.4268, 18.1705]"
"[88.0, 89.0]","[9.8413, 19.0616]","[10.3433, 16.4952]","[10.9344, 14.5702]","[9.9057, 15.6463]","[10.2124, 16.4876]","[8.6776, 19.4011]","[9.6989, 19.3263]","[11.6704, 17.8837]","[10.8492, 19.2365]","[10.2551, 20.5161]","[12.0535, 19.1053]","[12.3539, 18.2285]"
"[89.0, 90.0]","[9.9495, 18.9935]","[10.3877, 16.4817]","[10.9839, 14.5532]","[9.9627, 15.6305]","[10.307, 16.4243]","[8.5707, 19.494]","[9.6563, 19.2898]","[11.2367, 18.1941]","[10.7624, 19.208]","[10.2744, 20.4362]","[12.1404, 19.021]","[12.613, 18.0077]"
"[90.0, 91.0]","[9.9322, 19.0563]","[10.4516, 16.4891]","[11.0082, 14.5516]","[9.985, 15.5597]","[10.1526, 16.5072]","[8.6546, 19.3837]","[9.7428, 19.2392]","[11.5998, 17.8778]","[10.9984, 18.9619]","[10.2841, 20.3455]","[12.0871, 18.9797]","[12.6069, 17.9795]"
"[91.0, 92.0]","[10.0235, 18.9663]","[10.5281, 16.4615]","[11.0759, 14.5473]","[10.1093, 15.4738]","[10.279, 16.3844]","[8.7374, 19.2935]","[9.8208, 19.1721]","[11.771, 17.7375]","[10.9272, 19.0556]","[10.1479, 20.4675]","[12.0858, 18.9341]","[12.6314, 17.9129]"
"[92.0, 93.0]","[10.0245, 18.9788]","[10.5808, 16.4521]","[11.1474, 14.5314]","[10.1414, 15.4788]","[10.3417, 16.3151]","[8.6958, 19.2819]","[9.851, 19.0615]","[11.6596, 17.7671]","[10.8276, 19.0881]","[10.3128, 20.2522]","[12.1232, 18.8613]","[12.7662, 17.7626]"
"[93.0, 94.0]","[10.1097, 18.9033]","[10.6217, 16.4315]","[11.1588, 14.5411]","[10.2353, 15.4092]","[10.4083, 16.272]","[8.7237, 19.2569]","[9.8484, 19.0196]","[11.706, 17.6201]","[11.0809, 18.7007]","[10.3604, 20.0807]","[12.1176, 18.7894]","[12.7872, 17.7174]"
"[94.0, 95.0]","[10.195, 18.8442]","[10.7326, 16.3697]","[11.2154, 14.5258]","[10.2364, 15.4283]","[10.4011, 16.2897]","[8.8468, 19.1514]","[9.9639, 18.9285]","[11.6349, 17.7014]","[11.0982, 18.6593]","[10.3512, 20.036]","[12.1419, 18.7122]","[12.879, 17.6076]"
